start_time_ns,duration,label,metadata
2042089912935944,6910,INV,"size_bytes=37"
2042089924698978,130170,TX,"size_bytes=222|tx=c1db8536f7480d8d65c72e0f2ab0d420d58cbab650267628b94cad95c72ddda6"
2042089952154626,9950,INV,"size_bytes=37"
2042089962225269,6790,INV,"size_bytes=37"
2042089982073995,160820,TX,"size_bytes=246|tx=92986fe7e87b7f8e3ddf79d46325bc68de21e2931adf48083704df17a1e7d236"
2042090630549976,36310,GD,""
2042091106683836,7360,INV,"size_bytes=37"
2042091112833528,2750,INV,"size_bytes=37"
2042091127404693,106080,TX,"size_bytes=261|tx=204ed46960d3f8c74c7aa36853e93636a27c9d812192c3d8070c6e45b77c9676"
2042092415824153,11720,INV,"size_bytes=37"
2042092426460176,2950,INV,"size_bytes=37"
2042092437108779,121760,TX,"size_bytes=192|tx=5e1bac5ab2c2e69dd0036f23c3a3074c56d9b56002c525c6aa50541fcec955ea"
2042092936785856,5000,INV,"size_bytes=37"
2042092946312529,3480,INV,"size_bytes=37"
2042092947417539,1113191,TX,"size_bytes=3006|tx=1bba3f834021001246cc803d3c76c66222984fef234ae85f44766ad0485e41eb"
2042093062286693,4810,INV,"size_bytes=37"
2042093074603517,4480,INV,"size_bytes=37"
2042093079077988,176340,TX,"size_bytes=191|tx=9af0bfa59bc9efcd6a5f16115952e5856284030bfe6b76083068da5ffbb5dfcd"
2042093216874608,8450,INV,"size_bytes=37"
2042093223105440,13100,INV,"size_bytes=37"
2042093234289094,133290,TX,"size_bytes=191|tx=b55dcc40b6c7d2168b5b57615669050014eaf1533d79fb89e51da75cdb76937c"
2042093733413541,26750,GD,""
2042094100885199,13120,INV,"size_bytes=37"
2042094106459011,8120,INV,"size_bytes=37"
2042094121618615,211600,TX,"size_bytes=341|tx=b535eb8f715897c6bdef1c282b3ea1aadf1575f19682a1787c080b623b36f71c"
2042094261090366,12640,INV,"size_bytes=37"
2042094265016817,4520,INV,"size_bytes=37"
2042094275085110,162110,TX,"size_bytes=234|tx=69a0133544c7b4067c1a1e8d5fa77a740d7f95164432b31bf8f8d2a579633171"
2042094476718900,8870,INV,"size_bytes=37"
2042094487359823,5160,INV,"size_bytes=37"
2042094498567956,116000,TX,"size_bytes=191|tx=638a01b513bac26e4c302b4396cfe4773ca28076d900c5a1fa7001e3dbe36e37"
2042094875039347,7540,INV,"size_bytes=37"
2042094886218680,3210,INV,"size_bytes=37"
2042094899125234,244880,TX,"size_bytes=381|tx=5593d209908b9671892b12e1047019602941739aa6abfe42b49bb58e6e4926d7"
2042096101262898,12020,INV,"size_bytes=37"
2042096109660711,4810,INV,"size_bytes=37"
2042096127633746,318300,TX,"size_bytes=526|tx=498ecc41d40c9f60653df187aa3000f4d6561fb64aad2d659e6f826a4ad6ad5d"
2042096147794672,4680,INV,"size_bytes=37"
2042096166234168,3700,INV,"size_bytes=37"
2042096172958180,116480,TX,"size_bytes=222|tx=b78a8b1f75805c4e051fdf555bc596297a0fe4a70a1e1404ca311252ed85219c"
2042096442456349,5380,INV,"size_bytes=73"
2042096577407109,5630,INV,"size_bytes=73"
2042096641274038,4600,INV,"size_bytes=37"
2042096644619619,3140,INV,"size_bytes=37"
2042096651923251,138450,TX,"size_bytes=222|tx=bac5ea09a88ffaa5a88095118827f3acf5db2373cd816aca91939217391aec10"
2042097352148747,7960,INV,"size_bytes=37"
2042097366146321,4860,INV,"size_bytes=37"
2042097366701212,104900,TX,"size_bytes=205|tx=f86f7ab5b0bf340773df64ce5d2b06449212a6b9040a3c5f231a8568f20d1a6a"
2042097389119898,5930,INV,"size_bytes=37"
2042097389141788,2780,INV,"size_bytes=37"
2042097406488083,156320,TX,"size_bytes=326|tx=d9e79869f4acbe84f3a9c76e230ad0159926791e6d4dc90a7d5df591216c8b04"
2042097506211002,8060,INV,"size_bytes=109"
2042097600867590,4950,INV,"size_bytes=37"
2042097608147232,3360,INV,"size_bytes=37"
2042097619930326,180250,TX,"size_bytes=207|tx=9a1a489a81f6767c2d4bf0cd25eeef85afde5e375839619f3debf53311ad7419"
2042097761074448,4940,INV,"size_bytes=37"
2042097767232889,3050,INV,"size_bytes=37"
2042097781248953,89610,TX,"size_bytes=222|tx=dc80d829b5fa5b67ea74c5a2e32ac5043ae28008a262f5566030bb42a2543f93"
2042097926339226,4740,INV,"size_bytes=37"
2042097935292629,4150,INV,"size_bytes=37"
2042097957142465,92090,TX,"size_bytes=248|tx=7d2b9b8fd44869295b4a944804afd3fcd76d08bd075992bd5c495835834ad477"
2042098384592701,12510,INV,"size_bytes=37"
2042098389036773,7710,INV,"size_bytes=37"
2042098396891765,138300,TX,"size_bytes=222|tx=a61d7ddd14ad328de8e2074dccbe1baa7582ac798ecf94f5444e77c8ddce053e"
2042098935252793,10240,INV,"size_bytes=37"
2042098946980277,4780,INV,"size_bytes=37"
2042098948681097,289081,TX,"size_bytes=526|tx=6f3d5a12f618c4a80eccad34fbb5f1bf17f0f7b6c31d7e3364c2f9becfd62179"
2042098989545189,16080,GD,""
2042099065166681,5530,INV,"size_bytes=37"
2042099080302646,92120,TX,"size_bytes=222|tx=6639df5ea59e159e839bb6fc76c4332c8a6c91c6e7f7488fd8ffc148715367b8"
2042099093181300,4060,INV,"size_bytes=37"
2042099774373630,10490,INV,"size_bytes=37"
2042099788374205,3750,INV,"size_bytes=37"
2042099796779287,145600,TX,"size_bytes=507|tx=988e3e42ea7849d31b663f92eedc3500ae1a4a27c42acf4038686c29b84be05e"
2042099894806016,4770,INV,"size_bytes=37"
2042099896475896,2840,INV,"size_bytes=37"
2042099909941111,136500,TX,"size_bytes=223|tx=49714173fd28727673c84b332c75037085d9dc13a6a96c117e1321003173c65c"
2042100365426505,13550,INV,"size_bytes=37"
2042100382231980,13050,INV,"size_bytes=37"
2042100388957932,194660,TX,"size_bytes=312|tx=e6000604b34d6a809b744c2a33ea1667287b774ec91f7aaa4586cded38a46e4b"
2042100511069278,15590,INV,"size_bytes=73"
2042100512697048,8980,INV,"size_bytes=73"
2042100557603641,392520,TX,"size_bytes=9354|tx=49078c8a65229ef8dbb956fc9214b53038492685cea808dfc8d16e227502d908"
2042100558028991,185941,TX,"size_bytes=336|tx=1f80f2ed7bdec87820945ddcdfac565fbe9f77a3fd480da1df8524d84c3cf2f7"
2042100558233872,6240,INV,"size_bytes=37"
2042100558278152,3110,INV,"size_bytes=37"
2042100581128589,249460,TX,"size_bytes=336|tx=bf896eb32a65a58b0f96084a6ef15c77e335f51eed058e43a3605915a7c65ee9"
2042100581386889,4730,INV,"size_bytes=37"
2042100596181883,10490,INV,"size_bytes=37"
2042100600656804,227320,TX,"size_bytes=336|tx=7d726c5fbc7dac610b0cf354aebbc365097668106b036d38238922c3203310e1"
2042100644384787,14820,INV,"size_bytes=73"
2042100653325480,12540,INV,"size_bytes=73"
2042100678037267,247700,TX,"size_bytes=336|tx=3736f08026649196f144cb583aa1c27d8605c19973e5f1760ec00bb68b1c87e0"
2042100678307317,170620,TX,"size_bytes=336|tx=28059a679d1a239f1746940c719892e9dee7dc2143a5f839b3337f2a81bce1d6"
2042100678487687,4210,INV,"size_bytes=37"
2042100709917706,14450,INV,"size_bytes=73"
2042100716643788,240630,TX,"size_bytes=336|tx=7e7f540da28d89d054f766c1c7408b7b470b85df453a68d086bfe22f92878bd5"
2042100716899068,4450,INV,"size_bytes=37"
2042100731217683,239020,TX,"size_bytes=336|tx=2c2df3bdbbee10eaa3d313228c9e7a4ecee461951c6614ce94b220f92f1d11ca"
2042100754699069,11570,INV,"size_bytes=37"
2042100761991932,17040,INV,"size_bytes=37"
2042100784436178,238830,TX,"size_bytes=336|tx=8e1e28447b009fa5db58a04db9f5abe03cc918cb6118f8fd5be3c3b84e5cc4bb"
2042100784680928,4510,INV,"size_bytes=37"
2042100789498170,27650,INV,"size_bytes=37"
2042100806068594,293771,TX,"size_bytes=336|tx=9710c72b8cd58d8c4c0faff5b423e11d0f05f7d91ad36a92a9843f013613b6b1"
2042100806378695,5830,INV,"size_bytes=37"
2042100824742070,206610,TX,"size_bytes=336|tx=794fe8cbeb0af6190d4c6fc0c471ff6b195859f66b938bf0c33fec96731f24a2"
2042100829192652,4800,INV,"size_bytes=37"
2042100842114935,6900,INV,"size_bytes=37"
2042100842616385,4740,INV,"size_bytes=37"
2042100878533446,291510,TX,"size_bytes=336|tx=28348e26f3458e0e45bc79aa9a98310d7b5740fb7832a9137842ace32dfab18e"
2042100978241095,12680,INV,"size_bytes=37"
2042100988853188,8140,INV,"size_bytes=37"
2042100998952512,250160,TX,"size_bytes=336|tx=5e633f285603f43223e4e91da114d718844c01ac04f88933caaa7ebe34135076"
2042101079604735,12600,INV,"size_bytes=37"
2042101082390146,4080,INV,"size_bytes=37"
2042101103143702,233330,TX,"size_bytes=336|tx=0eb93ba3baa4ef07b0b34903975c2502cf4085dcabf3c34b36802fd0d4efba73"
2042101164200570,14050,INV,"size_bytes=73"
2042101168650802,6970,INV,"size_bytes=73"
2042101177052174,6280,INV,"size_bytes=37"
2042101206262362,241870,TX,"size_bytes=336|tx=7d3a475d5277247340f04640479db98bce1670a7966ac9f43328f0e6d119318c"
2042101206516472,165851,TX,"size_bytes=336|tx=4539a9b98d255095399c3b2acaf2b594fd4029d6acc95833856d2eb63ca2ea6b"
2042101206690163,5530,INV,"size_bytes=37"
2042101218508926,7060,INV,"size_bytes=73"
2042101242080083,193870,TX,"size_bytes=336|tx=216c935eb35ade092be6ec11c35318338832987e5b881fa3dc9debe2c38fb335"
2042101242276693,151320,TX,"size_bytes=336|tx=1131b747a9fe15898179f90daa78af13b22d5bb8fb9ddefbbefb639903b4d32b"
2042101242437373,2810,INV,"size_bytes=37"
2042101290255277,14010,INV,"size_bytes=37"
2042101296388819,9180,INV,"size_bytes=73"
2042101322746177,240680,TX,"size_bytes=336|tx=57450942ee6aeb141718c2e07b94785c13ffe425ff27303c645c9a26bd0a582a"
2042101323014737,5880,INV,"size_bytes=37"
2042101370327581,7010,INV,"size_bytes=73"
2042101378187533,177920,TX,"size_bytes=336|tx=aa2d5cf9ddafd8740da5a36c1f51489495c0eb37e8e173c064624e34073d8c29"
2042101378375093,5090,INV,"size_bytes=73"
2042101386102475,340780,TX,"size_bytes=786|tx=dde0fccea395b9c9ad3e0279efeecd923a2581e210f7eed271870e2c73ca2b21"
2042101386455445,153040,TX,"size_bytes=336|tx=07aac69171180bf14b79c33962ae317069912b08ebf05f9a7095fd83cf78da23"
2042101386612975,3150,INV,"size_bytes=37"
2042101409534762,5020,INV,"size_bytes=73"
2042101424116947,155070,TX,"size_bytes=336|tx=7112a6f6c23aaba0a52a579d869be223a58398af2c296e128130c75508dd3911"
2042101429721868,150760,TX,"size_bytes=336|tx=ccd7b6fb7c20b045e0820278bb130b07908ff25d25d4b3afe0dd76cf31b2271e"
2042101429884098,2520,INV,"size_bytes=37"
2042101449863734,3010,INV,"size_bytes=37"
2042101461630028,3900,INV,"size_bytes=37"
2042101492506797,196250,TX,"size_bytes=336|tx=a2c8eec8dda3acaf1d90b02479768720aa0e32bd08ef32f512d5bb28d49f4a01"
2042101492741837,16010,INV,"size_bytes=37"
2042101503103580,7770,INV,"size_bytes=37"
2042101518226494,10520,INV,"size_bytes=37"
2042101536193660,170050,TX,"size_bytes=592|tx=06f8e8a1634136c6ed871e89665f9749e490ef7a1a75b01e48a22a6d1f979b99"
2042101536380160,4590,INV,"size_bytes=37"
2042101554094875,174000,TX,"size_bytes=331|tx=e09f20dc213e9198b3348f4894ee5036a8f7a5c053bd3e13f9746c9a5139febf"
2042101573124680,11780,INV,"size_bytes=37"
2042101578720682,6590,INV,"size_bytes=37"
2042101594431397,191940,TX,"size_bytes=331|tx=5d902430e7018fc19b06d775266d47c111915502db3aed661c1deeca5f67c7fb"
2042101621304844,13510,INV,"size_bytes=73"
2042101647073242,14550,INV,"size_bytes=73"
2042101648766593,201230,TX,"size_bytes=331|tx=303f3eb3a528f48ae4cc464a3efbeb37b996950fe823cd6742101324e4a004b3"
2042101648979383,158890,TX,"size_bytes=331|tx=6d8f587336922e23ae4870462875a998be5bb207ddc8a978499d8d950c5680a9"
2042101935027957,13040,INV,"size_bytes=37"
2042101954636303,13220,INV,"size_bytes=73"
2042101969760517,208550,TX,"size_bytes=331|tx=ec78edd7376d232d1c92408a78e794fcb29eda189469faf910a063159c3b219a"
2042101969975457,4610,INV,"size_bytes=37"
2042101987126012,198850,TX,"size_bytes=331|tx=f7dad57b5bbab3b785e2b558526d33f79c2ed0a3f5accbbbe536142737c77780"
2042101987340782,6150,INV,"size_bytes=37"
2042102008978279,267940,TX,"size_bytes=485|tx=aca76bf56cd5cb86d297f503dba6dd669e9857bc0be1df2e98629b498ba45751"
2042102009482609,6180,INV,"size_bytes=37"
2042102020135812,9150,INV,"size_bytes=109"
2042102040342578,188600,TX,"size_bytes=331|tx=fa45d9b9383206f9b56e8258d1b27262edf52d5e7e1ed7d58192c0cefc4e7628"
2042102040542008,4970,INV,"size_bytes=37"
2042102052082842,167220,TX,"size_bytes=331|tx=3276053ec70e03dc8dd965282fb9af63b72088f3c520e993df146ada97e21f23"
2042102090166593,15430,INV,"size_bytes=73"
2042102098009805,6850,INV,"size_bytes=73"
2042102101522276,193900,TX,"size_bytes=331|tx=029dcada180dca944cbefc0aca44e2520849131aaa43a8b4aee6b34392fe5721"
2042102101722666,138010,TX,"size_bytes=331|tx=20df8e0618541bf6df8c540ae7cabba6eb99558f84ea8765835d8501a2495d1c"
2042102271142126,38240,INV,"size_bytes=541"
2042103277246162,34330,INV,"size_bytes=505"
2042103813900580,17190,INV,"size_bytes=37"
2042103820015231,6560,INV,"size_bytes=37"
2042103829579505,210460,TX,"size_bytes=249|tx=868f0a6e447dffe84bb488e868870c13c556c147a396d3643d9885e1d8860078"
2042103962404254,71290,INV,"size_bytes=1261"
2042104121426280,13120,INV,"size_bytes=37"
2042104152214299,14120,INV,"size_bytes=37"
2042104155564180,137460,TX,"size_bytes=227|tx=98d5139b0801657b12ebbf94c1f353a5dee55c1d659b61796815da4ae3284d8e"
2042104277699596,12720,ADDRV2,""
2042104467620572,12550,INV,"size_bytes=73"
2042104713582494,13710,INV,"size_bytes=37"
2042104716307015,12650,INV,"size_bytes=37"
2042104753851046,4540,INV,"size_bytes=37"
2042104765029429,126610,TX,"size_bytes=223|tx=5fd0f037a528be5d292247bd5b6e23ed41665aa90f528fe7fface807c5e49850"
2042104765168669,2960,INV,"size_bytes=37"
2042104775715323,78800,TX,"size_bytes=223|tx=2a0544b76896284d845d58fb787696cc349779bd9ad92ee93b3bb9aeb1f9294d"
2042104852017855,4430,INV,"size_bytes=37"
2042104853538586,2870,INV,"size_bytes=37"
2042104877666233,4580,INV,"size_bytes=37"
2042104879851213,90770,TX,"size_bytes=216|tx=beec1dc0e80d152596710f0fa8afcc0f22e311c3b64aa905795b9285443e1d14"
2042104879950673,3180,INV,"size_bytes=37"
2042104900615669,112750,TX,"size_bytes=247|tx=25ce3dca47591f4e0ed24654250c1f5d92bd5b037fde9d1eaa83f7d7713a9e92"
2042105672522546,12970,INV,"size_bytes=37"
2042105674816897,3460,INV,"size_bytes=37"
2042105681483179,140770,TX,"size_bytes=222|tx=db77f166ba3d6b10989b0aeb85225acea014f791f2d739249da8e9815a43266c"
2042105994683821,9940,INV,"size_bytes=37"
2042105998560942,2850,INV,"size_bytes=37"
2042106013660967,128070,TX,"size_bytes=253|tx=de27ddd03b6980f1065b28efb0ac3ce772200746f6098b8407a7a029909d633d"
2042106205400323,6740,INV,"size_bytes=181"
2042106221512228,10880,INV,"size_bytes=217"
2042106411998274,14770,INV,"size_bytes=73"
2042106610302232,5230,INV,"size_bytes=37"
2042106624318696,18790,INV,"size_bytes=361"
2042106624825316,2520,INV,"size_bytes=37"
2042106635487509,122480,TX,"size_bytes=192|tx=ebf4b78b946e324807592e5c7b3201b707615c22b1ad9fa35e53d853a88123a1"
2042106660151897,4320,INV,"size_bytes=37"
2042106666286098,3840,INV,"size_bytes=37"
2042106674158611,85990,TX,"size_bytes=384|tx=e579df407e2229515ba5163a2044a99802a752790f4511d0a57f1a366c4d6f7e"
2042106962094546,5940,INV,"size_bytes=37"
2042106981693261,5870,INV,"size_bytes=73"
2042106995704525,112720,TX,"size_bytes=222|tx=fdca65b22c6a8deff375e1ff14997cc94195cfd270d62d339de78cc9e4acab47"
2042106995826295,5580,INV,"size_bytes=73"
2042107014745801,84590,TX,"size_bytes=193|tx=2a58b0dfe8143b5e46f90bd5ed1b82c15a1a9038dc1dfed8b3102d6f0384e7ff"
2042107014838431,2900,INV,"size_bytes=37"
2042107036057047,91560,TX,"size_bytes=223|tx=97984def09198c2614994a0aa0a158bab88ea7358d28e55081ef3abd146efe44"
2042107053951663,4460,INV,"size_bytes=37"
2042107062344415,4730,INV,"size_bytes=37"
2042107071323878,188970,TX,"size_bytes=188|tx=7855b2fbdd65608daa9f8ce3c612a321d2aa7af7fdc54fd4c7ea894df5a9177b"
2042107165447685,14380,INV,"size_bytes=73"
2042107196254644,13180,INV,"size_bytes=37"
2042107203514506,8570,INV,"size_bytes=37"
2042107206333697,320240,TX,"size_bytes=635|tx=335f6255478ad739551437109b75c0101240b58ebd4a9ff3266aa10da135115f"
2042107537393154,16931,INV,"size_bytes=73"
2042107540713546,10180,INV,"size_bytes=73"
2042107550317748,131850,TX,"size_bytes=284|tx=872c38d62001d7378fa3a7fa6c507dacd2f944cf82750b8046fa72a4cc89b180"
2042107550461438,76710,TX,"size_bytes=283|tx=a4f3d530aebb190a4a78cf8d3fd591bde020bfec51b9797e6b297f3d130dfecd"
2042107569303624,13420,INV,"size_bytes=37"
2042107600150973,15480,INV,"size_bytes=37"
2042107604611194,158440,TX,"size_bytes=283|tx=872277071e391c80165287c445e5709ef865f9822c1f368166ba323d6195a8f2"
2042107684779078,12310,INV,"size_bytes=37"
2042107688640409,10990,INV,"size_bytes=37"
2042107714430486,134621,TX,"size_bytes=283|tx=23b925c357236f6d59b2342f1fc6ca3e34163c69b5c43a146b349521aaf94ed4"
2042107714577557,4520,INV,"size_bytes=37"
2042107723379269,3820,INV,"size_bytes=37"
2042107751377947,85390,TX,"size_bytes=205|tx=72a85ffa5f66bdf8e7378e1c1dae93af00dac35f4cd656c6f73319f3d00e6578"
2042107751470227,5090,INV,"size_bytes=73"
2042107759767080,5880,INV,"size_bytes=73"
2042107799009542,100590,TX,"size_bytes=283|tx=c1cfda9acff6cb312aa1d70a8ad61bd454b33a1957af2314395e1a99f13483c5"
2042107799120822,146890,TX,"size_bytes=331|tx=cf81614da855b78eb64e6ee1ea9c2a08b7b8f4adda6b0927c87a2f4bdd64ee49"
2042107799278382,3630,INV,"size_bytes=37"
2042107805142883,3370,INV,"size_bytes=37"
2042107819148607,81280,TX,"size_bytes=284|tx=f12524b6017864eced4822264cedaa151728f0aaf0169eb94d748556cada41da"
2042107843791535,4320,INV,"size_bytes=37"
2042107856676909,4230,INV,"size_bytes=37"
2042107865123371,81840,TX,"size_bytes=284|tx=c4d55e288d47aa9f54cffc289c8d95b8f8c0b130146749e05ee37d4f9f10b45b"
2042107894773150,7180,INV,"size_bytes=73"
2042107898111801,4800,INV,"size_bytes=73"
2042107913278925,80810,TX,"size_bytes=283|tx=adef5feb0eea2644b9fa93a69744a45c7bcf54d8dbc3d3c19e2b59ac2289deee"
2042107913368495,69440,TX,"size_bytes=283|tx=8f61dee26dbcbd2f21d65cd85f17b9e699f7166c732b5808e37cbd2916dedce9"
2042107928942030,4060,INV,"size_bytes=37"
2042107940137113,2770,INV,"size_bytes=37"
2042107955271307,78250,TX,"size_bytes=283|tx=3c05414d3e3fd678c4a0a95591452882fd548cf7a18c8b69720325559cc797ad"
2042107974322373,6520,INV,"size_bytes=73"
2042107989450958,4600,INV,"size_bytes=73"
2042108000696531,79970,TX,"size_bytes=283|tx=91149e32927729098717d8a5529565babf093fb3c22fcee151d2a142f089ef73"
2042108000784931,69570,TX,"size_bytes=283|tx=d50bd08e55a2f1c99933d528c190f94e8b9afdd0de376fd37e4b0a17eeea1d0a"
2042108022505987,4300,INV,"size_bytes=37"
2042108039315592,3180,INV,"size_bytes=37"
2042108044917404,77970,TX,"size_bytes=284|tx=d3cf78dd08ead4e1d8dcf04b143e3042256c6e2ac1ca8deb81d92f4c0f2215fd"
2042108068451631,3870,INV,"size_bytes=37"
2042108083557915,2470,INV,"size_bytes=37"
2042108084112565,78350,TX,"size_bytes=284|tx=654d081acbf97e040d64d6411750c3710791b377ed4aa1f188e2d92dc63b0cfa"
2042108129511899,4720,INV,"size_bytes=37"
2042108133971370,4090,INV,"size_bytes=37"
2042108151356235,81960,TX,"size_bytes=284|tx=f5ab35abd9ee34a981227230bd02ed79444fc20277ce3bfd4e203f7fa6bb01aa"
2042108151443795,2840,INV,"size_bytes=37"
2042108151466615,2330,INV,"size_bytes=37"
2042108171526501,80520,TX,"size_bytes=284|tx=3d782d41d90a44ec510308182c11fb56fedc032ba1d48d409d53032c4cf0af94"
2042108193914867,4240,INV,"size_bytes=37"
2042108207913291,2990,INV,"size_bytes=37"
2042108214650963,78430,TX,"size_bytes=284|tx=225f33f5adc84c5c6a6ab2eed8ddae231088f3259e6fa11b4875b824f22b937f"
2042108251061384,4540,INV,"size_bytes=37"
2042108258341226,2710,INV,"size_bytes=37"
2042108305974740,176960,TX,"size_bytes=222|tx=578617b8ea7f2c7f0feba012d02d2aea50b59e8ee9f1384aa7a7d7c2c8ec7c23"
2042108306177400,10610,INV,"size_bytes=37"
2042108317178174,6720,INV,"size_bytes=37"
2042108341262101,121470,TX,"size_bytes=284|tx=920fde3e33108cf82e35e44a4abfd087da1512c10c031efa52fdfa6b97f8f778"
2042108341397871,3980,INV,"size_bytes=37"
2042108346840232,5420,INV,"size_bytes=37"
2042108388324614,11780,INV,"size_bytes=73"
2042108391103305,122970,TX,"size_bytes=284|tx=4cd21d2878745b5f1b5b5e3e31fdbf52e79c488877b09fb934f36f94e7ece644"
2042108391234425,6440,INV,"size_bytes=73"
2042108410186711,113930,TX,"size_bytes=284|tx=b3d4c9a6e22a85ddb31b55045af53863cf5bcd26dfed98221dc6786fb401278b"
2042108410310041,83700,TX,"size_bytes=284|tx=53946037bb299d7c1b60e1363b853da214014313b843afd084be61d72c99aaae"
2042108543507620,11700,INV,"size_bytes=37"
2042108547378301,5110,INV,"size_bytes=37"
2042108567580657,158810,TX,"size_bytes=223|tx=1914e14234a0a8a972ef358dbf8134decc8ebf77c64f6581a9d3624d41de1263"
2042108896395894,12790,INV,"size_bytes=37"
2042108919345510,8510,INV,"size_bytes=37"
2042108941245997,242770,TX,"size_bytes=372|tx=ef7e91054d982d4fe9ea0108de6c4948963921f957036b5c3faca81fe3149b37"
2042109075671726,12460,INV,"size_bytes=37"
2042109080120508,6610,INV,"size_bytes=37"
2042109092458571,127640,TX,"size_bytes=284|tx=72c276877b45da57dc28e42a92f2ff58f83e63cb4a7facfa1c859488119344e4"
2042109189369570,12490,INV,"size_bytes=37"
2042109210109846,12240,INV,"size_bytes=37"
2042109217372698,132680,TX,"size_bytes=339|tx=3277101bc4f2521fd74ee35c50d09d5b1b7dd4ea32ff2cfc5efa96195468aaff"
2042109224627010,6130,INV,"size_bytes=37"
2042109231955412,4250,INV,"size_bytes=37"
2042109250419588,133040,TX,"size_bytes=191|tx=aaaa040ed6d90df3c733cb4ca9d86d0762fe17c3fe5f2da975b9f6b8cf6e7e4d"
2042109452662057,26770,GD,""
2042109529989350,61640,GD,""
2042109834128210,12680,INV,"size_bytes=37"
2042109845904373,9090,INV,"size_bytes=37"
2042109858219717,124730,TX,"size_bytes=248|tx=b5c496e6cc37a5ae7f16bcfe5c75b661886184c1dc377a338f9eae33f1adc7b8"
2042109882887234,11390,INV,"size_bytes=37"
2042109891304036,7150,INV,"size_bytes=37"
2042109896294738,34210,GD,""
2042109909784092,161570,TX,"size_bytes=311|tx=c32cce6c4a8d23aefccbc2053630ac6297d41690c6a204775901101fac14d6ed"
2042109909955712,3990,INV,"size_bytes=37"
2042109917051174,4320,INV,"size_bytes=37"
2042109939449381,12530,INV,"size_bytes=37"
2042109967489969,285300,TX,"size_bytes=699|tx=ac5c0055a79761352202afa67df785a879f5c5ea5ea649e1fb5888c5d63eeb4a"
2042109967782399,3440,INV,"size_bytes=37"
2042109988725565,83220,TX,"size_bytes=223|tx=91d0b658c3b2b97e616436e7040d3bdd84301293f63e057f6e42e2b111efd553"
2042110049828333,9680,INV,"size_bytes=145"
2042110151781133,56710,GD,""
2042110300198977,5710,INV,"size_bytes=37"
2042110314192381,3490,INV,"size_bytes=37"
2042110315369151,439030,TX,"size_bytes=1082|tx=991ffaf47b9d7bc057b926c415ebd28db32ea4c077ae664a6328d26c62a4d688"
2042110333806917,4170,INV,"size_bytes=37"
2042110336575467,3720,INV,"size_bytes=37"
2042110348926761,109760,TX,"size_bytes=222|tx=abeff421bb2e47665cbcc2cb9765b6e77ff4333eba1d91388af3d9eef933aace"
2042110610536268,4760,INV,"size_bytes=37"
2042110611648258,2920,INV,"size_bytes=37"
2042110644722168,153140,TX,"size_bytes=370|tx=6756442e39b3586f578277a1c56a6fa2a7e973aa339156e8e8878a3e4dd70ec5"
2042110771302225,13870,ADDRV2,""
2042110873260925,5130,INV,"size_bytes=37"
2042110885043728,4790,INV,"size_bytes=37"
2042110895137051,109970,TX,"size_bytes=650|tx=519878596e19eca3a4e7a93eaadd905b37fdcb4b1ac7ef25ff8b3b50594d9074"
2042110957849190,5120,INV,"size_bytes=37"
2042110973578384,3570,INV,"size_bytes=37"
2042110974089914,44720,GD,""
2042110974136694,111570,TX,"size_bytes=382|tx=4b003697869d530a5c54a111e0981b93117679ec4f80007135058ac75e1bcc9f"
2042111365669139,5160,INV,"size_bytes=37"
2042111373504012,3450,INV,"size_bytes=37"
2042111384153215,117510,TX,"size_bytes=234|tx=d3ab9dd9bd2cbd15b30e97d271ba3c8ad76d361815f10c4aa24a3a057ad5126a"
2042111520859375,5620,INV,"size_bytes=37"
2042111545480952,4520,INV,"size_bytes=37"
2042111549460173,100451,TX,"size_bytes=216|tx=cb3d83ebfd04084bc4f50a8bf050200b1ef4112a716b083185e658d2efd452ad"
2042111795336725,4560,INV,"size_bytes=37"
2042111799810597,3510,INV,"size_bytes=37"
2042111817718242,112790,TX,"size_bytes=194|tx=d9233dec0c26e60da91ef76e29fb446141790a7caed1e42dbff0125f2eaf2b26"
2042111817836552,3170,INV,"size_bytes=37"
2042111826147134,3200,INV,"size_bytes=37"
2042111835097617,82370,TX,"size_bytes=222|tx=33eec859092d125f1f3702e778a404fe21558da36a16db41562e22b31334c249"
2042111914102361,4500,INV,"size_bytes=37"
2042111929173505,3280,INV,"size_bytes=37"
2042111929198585,88610,TX,"size_bytes=283|tx=729e50cbaa3229a61b15bbf839824b17d01648dc097e26f0edecf0ac391cd8da"
2042111956651423,4480,INV,"size_bytes=37"
2042111970137317,3710,INV,"size_bytes=37"
2042111978491899,85990,TX,"size_bytes=284|tx=c1e72c7a6c10d35e9f5dac21fbadb34e1fb3a5f3dce3aa3095f26b80e50a1a70"
2042112018271721,6380,INV,"size_bytes=73"
2042112033968016,6500,INV,"size_bytes=73"
2042112036308496,304090,TX,"size_bytes=883|tx=283d8503ac8d50ed4a428f00aea16a62dca68731fcc46abf2e088d5f9a3be237"
2042112036621206,79000,TX,"size_bytes=283|tx=8bb1ebad960a106ab2805f42f27695b84fd41e2d9e3709b3eafb2f941a45fbf7"
2042112082701300,4430,INV,"size_bytes=37"
2042112089409362,2740,INV,"size_bytes=37"
2042112097237924,82890,TX,"size_bytes=283|tx=8e454d9607d0576a4962ea58a232042951a1f7c65a0f0afef23e87c7991afa41"
2042112125885343,4360,INV,"size_bytes=37"
2042112131990034,2870,INV,"size_bytes=37"
